Document Name: Hopland_plate09_11-16-21 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Tuesday, November 16, 2021 13:26:42,,,,,,,,,,,
Last Modified: Tuesday, November 16, 2021 15:39:19,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,46,Rec_F1,Unknown,37.5071,,,,,,80.8,,,
A2,46,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A3,54,Rec_F1,Unknown,22.9434,0.0917,,,,,80.8,,,
A4,54,Rec_F1,Unknown,22.8137,0.0917,,,,,80.8,,,
A5,62,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
A6,62,Rec_F1,Unknown,36.5586,,,,,,81.4,,,
A7,70,Rec_F1,Unknown,36.9768,,,,,,81.4,,,
A8,70,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A9,92,Rec_F1,Unknown,Undetermined,,,,,,81.7,,,
A10,92,Rec_F1,Unknown,Undetermined,,,,,,81.7,,,
A11,100,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
A12,100,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
B1,47,Rec_F1,Unknown,Undetermined,,,,,,76,,,
B2,47,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
B3,55,Rec_F1,Unknown,24.6532,0.00985,,,,,81.1,,,
B4,55,Rec_F1,Unknown,24.6393,0.00985,,,,,81.1,,,
B5,63,Rec_F1,Unknown,22.8372,0.12,,,,,81.4,,,
B6,63,Rec_F1,Unknown,23.0066,0.12,,,,,81.4,,,
B7,85,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B8,85,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
B9,93,Rec_F1,Unknown,39.7096,,,,,,81.7,,,
B10,93,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
B11,NTC,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
B12,NTC,Rec_F1,Unknown,Undetermined,,,,,,67.8,,,
C1,48,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
C2,48,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
C3,56,Rec_F1,Unknown,38.5841,0.0323,,,,,81.7,,,
C4,56,Rec_F1,Unknown,38.5384,0.0323,,,,,81.7,,,
C5,64,Rec_F1,Unknown,36.991,0.0151,,,,,81.7,,,
C6,64,Rec_F1,Unknown,37.0123,0.0151,,,,,81.7,,,
C7,86,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
C8,86,Rec_F1,Unknown,Undetermined,,,,,,65,,,
C9,94,Rec_F1,Unknown,Undetermined,,,,,,65,,,
C10,94,Rec_F1,Unknown,Undetermined,,,,,,81.7,,,
C11,Neg,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
C12,Neg,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D1,49,Rec_F1,Unknown,Undetermined,,,,,,74.6,,,
D2,49,Rec_F1,Unknown,34.9898,,,,,,81.7,,,
D3,57,Rec_F1,Unknown,36.6263,1.35,,,,,81.7,,,
