Document Name: HREC_BRT_3-1-24 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Friday, March 01, 2024 11:26:05,,,,,,,,,,,
Last Modified: Friday, March 01, 2024 13:15:38,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,431,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
A2,431,Rec_F1,Unknown,Undetermined,,,,,,73.8,,,
A3,439,Rec_F1,Unknown,Undetermined,,,,,,70.7,,,
A4,439,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
A5,448,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
A6,448,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
A7,456,Rec_F1,Unknown,37.4728,,,,,,79,,,
A8,456,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
A9,464,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A10,464,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A11,472,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A12,472,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
B1,432,Rec_F1,Unknown,Undetermined,,,,,,73.5,,,
B2,432,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
B3,440,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
B4,440,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
B5,449,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
B6,449,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
B7,457,Rec_F1,Unknown,Undetermined,,,,,,67.1,,,
B8,457,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
B9,465,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
B10,465,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
B11,473,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
B12,473,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
C1,433,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C2,433,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C3,441,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
C4,441,Rec_F1,Unknown,Undetermined,,,,,,68.8,,,
C5,450,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
C6,450,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
C7,458,Rec_F1,Unknown,Undetermined,,,,,,79,,,
C8,458,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
C9,466,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C10,466,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C11,474,Rec_F1,Unknown,Undetermined,,,,,,73.5,,,
C12,474,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
D1,434,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
D2,434,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
D3,442,Rec_F1,Unknown,38.167,6.6,,,,,79.3,,,
D4,442,Rec_F1,Unknown,28.8289,6.6,,,,,78.8,,,
D5,451,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
D6,451,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
D7,459,Rec_F1,Unknown,Undetermined,,,,,,66,,,
D8,459,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
D9,467,Rec_F1,Unknown,Undetermined,,,,,,66,,,
D10,467,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
D11,475,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
D12,475,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
E1,435,Rec_F1,Unknown,Undetermined,,,,,,72.7,,,
E2,435,Rec_F1,Unknown,Undetermined,,,,,,71,,,
E3,443,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E4,443,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
E5,452,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E6,452,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
E7,460,Rec_F1,Unknown,Undetermined,,,,,,68.8,,,
E8,460,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
E9,468,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
E10,468,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E11,476,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E12,476,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F1,436,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F2,436,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
F3,445,Rec_F1,Unknown,Undetermined,,,,,,69.1,,,
F4,445,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F5,453,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F6,453,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
F7,461,Rec_F1,Unknown,Undetermined,,,,,,68.5,,,
F8,461,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
F9,469,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F10,469,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,73.2,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G1,437,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
G2,437,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G3,446,Rec_F1,Unknown,Undetermined,,,,,,67.4,,,
G4,446,Rec_F1,Unknown,Undetermined,,,,,,66,,,
G5,454,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
G6,454,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G7,462,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G8,462,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
G9,470,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G10,470,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G11,negative,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H1,438,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
