B5,d2_rec,Rec_F1,Unknown,18.1186,0.00822,,,,,81.1,,,
B6,d2_rec,Rec_F1,Unknown,18.1069,0.00822,,,,,81.4,,,
B7,d2_dox,Rec_F1,Unknown,18.3879,0.0896,,,,,84.3,,,
B8,d2_dox,Rec_F1,Unknown,18.5146,0.0896,,,,,84.3,,,
B9,je2_rec,Rec_F1,Unknown,17.5827,0.122,,,,,81.1,,,
B10,je2_rec,Rec_F1,Unknown,17.4099,0.122,,,,,81.1,,,
B11,je2_tra,Rec_F1,Unknown,19.0832,8.75E-04,,,,,82,,,
B12,je2_tra,Rec_F1,Unknown,19.082,8.75E-04,,,,,82,,,
C1,185,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C2,185,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C3,193,Rec_F1,Unknown,35.596,0.24,,,,,81.7,,,
C4,193,Rec_F1,Unknown,35.935,0.24,,,,,82,,,
C5,d3_rec,Rec_F1,Unknown,19.0344,0.0182,,,,,81.4,,,
C6,d3_rec,Rec_F1,Unknown,19.0601,0.0182,,,,,81.4,,,
C7,d3_dox,Rec_F1,Unknown,19.5305,0.0678,,,,,84.5,,,
C8,d3_dox,Rec_F1,Unknown,19.6264,0.0678,,,,,84.3,,,
C9,je3_rec,Rec_F1,Unknown,18.3804,0.116,,,,,81.4,,,
C10,je3_rec,Rec_F1,Unknown,18.2157,0.116,,,,,81.4,,,
C11,je3_tra,Rec_F1,Unknown,20.1986,0.0192,,,,,82.3,,,
C12,je3_tra,Rec_F1,Unknown,20.2257,0.0192,,,,,82,,,
D1,186,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D2,186,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D3,ntc,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
D4,ntc,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
D5,d4_rec,Rec_F1,Unknown,20.3528,0.0522,,,,,81.4,,,
D6,d4_rec,Rec_F1,Unknown,20.279,0.0522,,,,,81.4,,,
D7,d4_dox,Rec_F1,Unknown,20.9417,0.0676,,,,,84.5,,,
D8,d4_dox,Rec_F1,Unknown,21.0373,0.0676,,,,,84.5,,,
D9,je4_rec,Rec_F1,Unknown,19.4331,0.00197,,,,,81.7,,,
D10,je4_rec,Rec_F1,Unknown,19.4358,0.00197,,,,,81.4,,,
D11,je4_tra,Rec_F1,Unknown,21.202,0.0567,,,,,82.3,,,
D12,je4_tra,Rec_F1,Unknown,21.2822,0.0567,,,,,82.3,,,
E1,187,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
E2,187,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E3,neg,Rec_F1,Unknown,Undetermined,,,,,,67,,,
E4,neg,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
E5,d5_rec,Rec_F1,Unknown,21.553,0.0342,,,,,81.7,,,
E6,d5_rec,Rec_F1,Unknown,21.5047,0.0342,,,,,81.7,,,
E7,d5_dox,Rec_F1,Unknown,22.6717,0.134,,,,,84.5,,,
E8,d5_dox,Rec_F1,Unknown,22.8619,0.134,,,,,84.5,,,
E9,je5_rec,Rec_F1,Unknown,20.5372,0.0603,,,,,81.1,,,
E10,je5_rec,Rec_F1,Unknown,20.6225,0.0603,,,,,81.4,,,
E11,je5_tra,Rec_F1,Unknown,22.5422,0.0132,,,,,82.3,,,
E12,je5_tra,Rec_F1,Unknown,22.5609,0.0132,,,,,82.3,,,
F1,188,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
F2,188,Rec_F1,Unknown,Undetermined,,,,,,68.2,,,
F3,pos,Rec_F1,Unknown,22.7788,0.0532,,,,,80.9,,,
F4,pos,Rec_F1,Unknown,22.8541,0.0532,,,,,80.9,,,
F5,d6_rec,Rec_F1,Unknown,23.0114,0.0659,,,,,81.4,,,
F6,d6_rec,Rec_F1,Unknown,22.9181,0.0659,,,,,81.4,,,
F7,d6-dox,Rec_F1,Unknown,25.139,0.775,,,,,84.3,,,
F8,d6-dox,Rec_F1,Unknown,26.235,0.775,,,,,84.3,,,
F9,je6_rec,Rec_F1,Unknown,21.9436,0.101,,,,,81.1,,,
F10,je6_rec,Rec_F1,Unknown,21.8005,0.101,,,,,81.4,,,
F11,je6_tra,Rec_F1,Unknown,24.4344,0.181,,,,,82.3,,,
F12,je6_tra,Rec_F1,Unknown,24.1779,0.181,,,,,82,,,
G1,189,Rec_F1,Unknown,38.7172,,,,,,81.4,,,
G2,189,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G5,d7_rec,Rec_F1,Unknown,25.0826,0.502,,,,,81.4,,,
G6,d7_rec,Rec_F1,Unknown,24.3723,0.502,,,,,81.4,,,
G7,d7_dox,Rec_F1,Unknown,30.9359,2.12,,,,,84.3,,,
G8,d7_dox,Rec_F1,Unknown,33.934,2.12,,,,,84.3,,,
G9,je7_rec,Rec_F1,Unknown,23.6706,0.0227,,,,,81.1,,,
G10,je7_rec,Rec_F1,Unknown,23.7028,0.0227,,,,,81.1,,,
G11,je7_tra,Rec_F1,Unknown,25.7225,0.0291,,,,,82.3,,,
G12,je7_tra,Rec_F1,Unknown,25.6814,0.0291,,,,,82,,,
H1,190,Rec_F1,Unknown,Undetermined,,,,,,81.4,,,
H2,190,Rec_F1,Unknown,39.2225,,,,,,81.7,,,
H5,d8_rec,Rec_F1,Unknown,28.3116,0.555,,,,,81.1,,,
H6,d8_rec,Rec_F1,Unknown,27.5268,0.555,,,,,81.1,,,
H7,d8_dox,Rec_F1,Unknown,Undetermined,,,,,,84.5,,,
H8,d8_dox,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
H9,je8_rec,Rec_F1,Unknown,26.2287,0.252,,,,,80.9,,,
H10,je8_rec,Rec_F1,Unknown,26.5844,0.252,,,,,81.1,,,
H11,je8_tra,Rec_F1,Unknown,27.9873,0.0418,,,,,82,,,
H12,je8_tra,Rec_F1,Unknown,27.9282,0.0418,,,,,82,,,
