B12,44,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C1,3,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
C2,3,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C3,11,Rec_F1,Unknown,36.0109,1.43,,,,,79.6,,,
C4,11,Rec_F1,Unknown,33.985,1.43,,,,,79.9,,,
C5,19,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C6,19,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C7,27,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
C8,27,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C9,35,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C10,35,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
C11,45,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C12,45,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
D1,4,Rec_F1,Unknown,Undetermined,,,,,,67.5,,,
D2,4,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
D3,12,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D4,12,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D5,20,Rec_F1,Unknown,33.6592,0.943,,,,,79.9,,,
D6,20,Rec_F1,Unknown,32.3258,0.943,,,,,79.9,,,
D7,28,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D8,28,Rec_F1,Unknown,Undetermined,,,,,,80.2,,,
D9,36,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
D10,36,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
D11,46,Rec_F1,Unknown,Undetermined,,,,,,80.2,,,
D12,46,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E1,5,Rec_F1,Unknown,29.408,0.51,,,,,79.6,,,
E2,5,Rec_F1,Unknown,30.129,0.51,,,,,79.9,,,
E3,13,Rec_F1,Unknown,30.6215,0.0651,,,,,79.9,,,
E4,13,Rec_F1,Unknown,30.5294,0.0651,,,,,79.9,,,
E5,21,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E6,21,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
E7,29,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E8,29,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E9,37,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E10,37,Rec_F1,Unknown,Undetermined,,,,,,80.2,,,
E11,47,Rec_F1,Unknown,32.0756,0.685,,,,,79.9,,,
E12,47,Rec_F1,Unknown,33.0448,0.685,,,,,79.6,,,
F1,6,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
F2,6,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
F3,14,Rec_F1,Unknown,34.1801,0.626,,,,,79.9,,,
F4,14,Rec_F1,Unknown,33.2954,0.626,,,,,79.9,,,
F5,22,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F6,22,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
F7,30,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
F8,30,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F9,38,Rec_F1,Unknown,Undetermined,,,,,,80.2,,,
F10,38,Rec_F1,Unknown,Undetermined,,,,,,80.2,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
G1,7,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G2,7,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
G3,15,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G4,15,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
G5,23,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
G6,23,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
G7,31,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
G8,31,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
G9,39,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G10,39,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G11,negative,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H1,8,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
H2,8,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
H3,16,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H4,16,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
H5,24,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H6,24,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H7,32,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
H8,32,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H9,40,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
H10,40,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H11,pos,Rec_F1,Unknown,26.8339,,,,,,79.1,,,
H12,pos,Rec_F1,Unknown,Undetermined,,,,,,67.5,,,
