F2,236,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
F3,244,Rec_F1,Unknown,Undetermined,,,,,,80.1,,,
F4,244,Rec_F1,Unknown,Undetermined,,,,,,80.1,,,
F5,252,Rec_F1,Unknown,Undetermined,,,,,,80.1,,,
F6,252,Rec_F1,Unknown,Undetermined,,,,,,80.1,,,
F7,positive,Rec_F1,Unknown,29.9657,0.511,,,,,79.5,,,
F8,positive,Rec_F1,Unknown,30.689,0.511,,,,,79.2,,,
G1,237,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
G2,237,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
G3,245,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
G4,245,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
G5,253,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
G6,253,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
H1,238,Rec_F1,Unknown,Undetermined,,,,,,79.2,,,
H2,238,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
H3,246,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
H4,246,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
H5,254,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
H6,254,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
