Document Name: Hopland_plate06_10-26-21 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Tuesday, October 26, 2021 16:46:08,,,,,,,,,,,
Last Modified: Wednesday, October 27, 2021 08:56:23,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,94,Rec_F1,Unknown,33.0928,0.0263,,,,,81.1,,,
A2,94,Rec_F1,Unknown,33.1301,0.0263,,,,,81.1,,,
A3,102,Rec_F1,Unknown,24.2486,0.0346,,,,,80.9,,,
A4,102,Rec_F1,Unknown,24.2975,0.0346,,,,,80.9,,,
B1,95,Rec_F1,Unknown,29.6837,0.137,,,,,81.1,,,
B2,95,Rec_F1,Unknown,29.4902,0.137,,,,,81.4,,,
B3,103,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
B4,103,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
C1,96,Rec_F1,Unknown,Undetermined,,,,,,66,,,
C2,96,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C3,104,Rec_F1,Unknown,38.0506,,,,,,81.4,,,
C4,104,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
D1,97,Rec_F1,Unknown,Undetermined,,,,,,66,,,
D2,97,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D3,105,Rec_F1,Unknown,37.2255,,,,,,81.7,,,
D4,105,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E1,98,Rec_F1,Unknown,39.29,,,,,,81.7,,,
E2,98,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
E3,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
E4,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F1,99,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
F2,99,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
F3,negative,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
F4,negative,Rec_F1,Unknown,Undetermined,,,,,,66,,,
G1,100,Rec_F1,Unknown,38.9301,,,,,,81.1,,,
G2,100,Rec_F1,Unknown,Undetermined,,,,,,68.2,,,
G3,positive,Rec_F1,Unknown,24.2355,0.0243,,,,,81.1,,,
G4,positive,Rec_F1,Unknown,24.2011,0.0243,,,,,81.1,,,
H1,101,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
H2,101,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
