Document Name: HREC_BRT_2-29-24 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Thursday, February 29, 2024 15:12:14,,,,,,,,,,,
Last Modified: Thursday, February 29, 2024 16:59:23,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,386,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A2,386,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
A3,394,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
A4,394,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
A5,402,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A6,402,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A7,410,Rec_F1,Unknown,Undetermined,,,,,,66,,,
A8,410,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
A9,418,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
A10,418,Rec_F1,Unknown,Undetermined,,,,,,72.8,,,
A11,426,Rec_F1,Unknown,Undetermined,,,,,,79,,,
A12,426,Rec_F1,Unknown,Undetermined,,,,,,79,,,
B1,387,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
B2,387,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
B3,395,Rec_F1,Unknown,Undetermined,,,,,,69.5,,,
B4,395,Rec_F1,Unknown,Undetermined,,,,,,66,,,
B5,403,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
B6,403,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
B7,411,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
B8,411,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
B9,419,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
B10,419,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
B11,427,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
B12,427,Rec_F1,Unknown,Undetermined,,,,,,67,,,
C1,388,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C2,388,Rec_F1,Unknown,39.561,,,,,,79.3,,,
C3,396,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
C4,396,Rec_F1,Unknown,37.0444,,,,,,79.3,,,
C5,404,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
C6,404,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
C7,412,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
C8,412,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
C9,420,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
C10,420,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
C11,428,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C12,428,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D1,389,Rec_F1,Unknown,39.1925,5.63,,,,,79.3,,,
D2,389,Rec_F1,Unknown,31.2276,5.63,,,,,79.3,,,
D3,397,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
D4,397,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
D5,405,Rec_F1,Unknown,30.0018,0.358,,,,,79.3,,,
D6,405,Rec_F1,Unknown,29.4962,0.358,,,,,79.3,,,
D7,413,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
D8,413,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
D9,421,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
D10,421,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
D11,429,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
D12,429,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
E1,390,Rec_F1,Unknown,35.7121,,,,,,79,,,
E2,390,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
E3,398,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E4,398,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
E5,406,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
E6,406,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
E7,414,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
E8,414,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E9,422,Rec_F1,Unknown,39.1616,,,,,,79.6,,,
E10,422,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
E11,430,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
E12,430,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
F1,391,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
F2,391,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F3,399,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F4,399,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
F5,407,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
F6,407,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F7,415,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F8,415,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
F9,423,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
F10,423,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,67,,,
G1,392,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
G2,392,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
G3,400,Rec_F1,Unknown,22.7454,1.8,,,,,79,,,
G4,400,Rec_F1,Unknown,25.2916,1.8,,,,,79,,,
G5,408,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
G6,408,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G7,416,Rec_F1,Unknown,29.4203,0.469,,,,,79,,,
G8,416,Rec_F1,Unknown,30.083,0.469,,,,,79,,,
G9,424,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
G10,424,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
G11,negative,Rec_F1,Unknown,Undetermined,,,,,,79,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,79,,,
H1,393,Rec_F1,Unknown,Undetermined,,,,,,78.7,,,
H2,393,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
H3,401,Rec_F1,Unknown,36.804,,,,,,79,,,
H4,401,Rec_F1,Unknown,Undetermined,,,,,,79,,,
H5,409,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
H6,409,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
H7,417,Rec_F1,Unknown,31.4499,0.24,,,,,79,,,
H8,417,Rec_F1,Unknown,31.7898,0.24,,,,,79,,,
H9,425,Rec_F1,Unknown,34.0421,2.19,,,,,79,,,
H10,425,Rec_F1,Unknown,37.1457,2.19,,,,,79,,,
H11,positive,Rec_F1,Unknown,22.1178,1.74,,,,,78.7,,,
H12,positive,Rec_F1,Unknown,24.5715,1.74,,,,,78.7,,,
