Document Name: Hopland_plate12_12-01-21_redo ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Wednesday, December 01, 2021 17:00:43,,,,,,,,,,,
Last Modified: Thursday, December 02, 2021 11:36:10,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,139,Rec_F1,Unknown,38.2,0.713,,,,,81.4,,,
A2,139,Rec_F1,Unknown,37.1923,0.713,,,,,81.1,,,
A3,147,Rec_F1,Unknown,26.0872,0.0419,,,,,80.9,,,
A4,147,Rec_F1,Unknown,26.0279,0.0419,,,,,81.1,,,
A5,155,Rec_F1,Unknown,Undetermined,,,,,,68.9,,,
A6,155,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
A7,163,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A8,163,Rec_F1,Unknown,Undetermined,,,,,,67,,,
A9,72,Rec_F1,Unknown,27.5411,0.062,,,,,81.1,,,
A10,72,Rec_F1,Unknown,27.4534,0.062,,,,,81.1,,,
A11,108,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
A12,108,Rec_F1,Unknown,38.2972,,,,,,81.4,,,
B1,140,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
B2,140,Rec_F1,Unknown,Undetermined,,,,,,70.3,,,
B3,148,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B4,148,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B5,156,Rec_F1,Unknown,26.0612,0.135,,,,,81.1,,,
B6,156,Rec_F1,Unknown,26.2519,0.135,,,,,81.4,,,
B7,164,Rec_F1,Unknown,Undetermined,,,,,,67.5,,,
B8,164,Rec_F1,Unknown,38.0991,,,,,,81.7,,,
B9,73,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B10,73,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
B11,112,Rec_F1,Unknown,37.0878,0.554,,,,,81.4,,,
B12,112,Rec_F1,Unknown,36.3038,0.554,,,,,81.1,,,
C1,141,Rec_F1,Unknown,26.5933,0.00201,,,,,81.1,,,
C2,141,Rec_F1,Unknown,26.5961,0.00201,,,,,81.1,,,
C3,149,Rec_F1,Unknown,32.5409,0.0934,,,,,81.4,,,
C4,149,Rec_F1,Unknown,32.4088,0.0934,,,,,81.4,,,
C5,157,Rec_F1,Unknown,28.2444,0.0895,,,,,81.4,,,
C6,157,Rec_F1,Unknown,28.1179,0.0895,,,,,81.4,,,
C7,165,Rec_F1,Unknown,28.4049,0.0786,,,,,81.4,,,
C8,165,Rec_F1,Unknown,28.2937,0.0786,,,,,81.4,,,
C9,74,Rec_F1,Unknown,27.5164,0.057,,,,,81.4,,,
C10,74,Rec_F1,Unknown,27.597,0.057,,,,,81.1,,,
C11,125,Rec_F1,Unknown,Undetermined,,,,,,65,,,
C12,125,Rec_F1,Unknown,36.4784,,,,,,81.4,,,
D1,142,Rec_F1,Unknown,37.6386,,,,,,81.1,,,
D2,142,Rec_F1,Unknown,Undetermined,,,,,,74.6,,,
D3,150,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
D4,150,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D5,158,Rec_F1,Unknown,37.9763,,,,,,81.7,,,
D6,158,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
D7,166,Rec_F1,Unknown,31.43,0.432,,,,,81.7,,,
D8,166,Rec_F1,Unknown,30.8197,0.432,,,,,81.7,,,
D9,75,Rec_F1,Unknown,28.5583,0.0281,,,,,81.4,,,
