Document Name: HREC_plateXX_MD_3-27-24 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Wednesday, March 27, 2024 13:04:24,,,,,,,,,,,
Last Modified: Wednesday, March 27, 2024 14:42:25,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,477,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
A2,477,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A3,485,Rec_F1,Unknown,30.3298,0.353,,,,,79.3,,,
A4,485,Rec_F1,Unknown,29.8307,0.353,,,,,79.3,,,
A5,493,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
A6,493,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
A7,501,Rec_F1,Unknown,23.4082,0.107,,,,,79.3,,,
A8,501,Rec_F1,Unknown,23.5597,0.107,,,,,79.3,,,
A9,509,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
A10,509,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A11,517,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A12,517,Rec_F1,Unknown,Undetermined,,,,,,68.2,,,
B1,478,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
B2,478,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
B3,486,Rec_F1,Unknown,Undetermined,,,,,,67,,,
B4,486,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B5,494,Rec_F1,Unknown,38.5715,,,,,,79.6,,,
B6,494,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
B7,502,Rec_F1,Unknown,23.1482,0.428,,,,,79.3,,,
B8,502,Rec_F1,Unknown,22.5423,0.428,,,,,79.3,,,
B9,510,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
B10,510,Rec_F1,Unknown,Undetermined,,,,,,69.9,,,
B11,518,Rec_F1,Unknown,25.1496,0.243,,,,,79.3,,,
B12,518,Rec_F1,Unknown,25.4931,0.243,,,,,79.3,,,
C1,479,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C2,479,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
C3,487,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
C4,487,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
C5,495,Rec_F1,Unknown,24.7162,0.188,,,,,79.6,,,
C6,495,Rec_F1,Unknown,24.4503,0.188,,,,,79.6,,,
C7,503,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C8,503,Rec_F1,Unknown,37.914,,,,,,79.9,,,
C9,511,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C10,511,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
C11,519,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
C12,519,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D1,480,Rec_F1,Unknown,Undetermined,,,,,,67,,,
D2,480,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D3,488,Rec_F1,Unknown,23.797,0.257,,,,,79.6,,,
D4,488,Rec_F1,Unknown,23.4337,0.257,,,,,79.6,,,
D5,496,Rec_F1,Unknown,24.447,0.251,,,,,79.6,,,
D6,496,Rec_F1,Unknown,24.0915,0.251,,,,,79.6,,,
D7,504,Rec_F1,Unknown,25.553,0.0225,,,,,79.6,,,
D8,504,Rec_F1,Unknown,25.5848,0.0225,,,,,79.6,,,
D9,512,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D10,512,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
D11,520,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D12,520,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
E1,481,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E2,481,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
E3,489,Rec_F1,Unknown,Undetermined,,,,,,67,,,
E4,489,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E5,497,Rec_F1,Unknown,36.3252,0.84,,,,,79.9,,,
E6,497,Rec_F1,Unknown,35.1378,0.84,,,,,79.9,,,
E7,505,Rec_F1,Unknown,39.1122,0.0842,,,,,79.9,,,
E8,505,Rec_F1,Unknown,38.9931,0.0842,,,,,79.9,,,
E9,513,Rec_F1,Unknown,25.4686,0.0966,,,,,79.6,,,
E10,513,Rec_F1,Unknown,25.6052,0.0966,,,,,79.6,,,
E11,521,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E12,521,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
F1,482,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F2,482,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F3,490,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
F4,490,Rec_F1,Unknown,39.8684,,,,,,79.9,,,
F5,498,Rec_F1,Unknown,37.774,0.0507,,,,,79.9,,,
F6,498,Rec_F1,Unknown,37.8456,0.0507,,,,,79.9,,,
F7,506,Rec_F1,Unknown,24.2024,0.162,,,,,79.6,,,
F8,506,Rec_F1,Unknown,24.4321,0.162,,,,,79.6,,,
F9,514,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F10,514,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G1,483,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
G2,483,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G3,491,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
G4,491,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G5,499,Rec_F1,Unknown,23.4717,0.066,,,,,79.3,,,
G6,499,Rec_F1,Unknown,23.3784,0.066,,,,,79.3,,,
G7,507,Rec_F1,Unknown,38.9178,,,,,,79.6,,,
G8,507,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G9,515,Rec_F1,Unknown,38.531,0.0172,,,,,79.6,,,
G10,515,Rec_F1,Unknown,38.5554,0.0172,,,,,79.6,,,
G11,negative,Rec_F1,Unknown,39.5118,,,,,,79.6,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
H1,484,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
H2,484,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
H3,492,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H4,492,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
