A7,37,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
A8,37,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
A9,45,Rec_F1,Unknown,Undetermined,,,,,,73.9,,,
A10,45,Rec_F1,Unknown,Undetermined,,,,,,80.3,,,
A11,53,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
A12,53,Rec_F1,Unknown,39.4314,,,,,,80.6,,,
B1,46_rt,Rec_F1,Unknown,25.7412,0.135,,,,,80.1,,,
B2,46_rt,Rec_F1,Unknown,25.9328,0.135,,,,,80.3,,,
B3,54_rt,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
B4,54_rt,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
B5,62_rt,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
B6,62_rt,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
B7,38,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
B8,38,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
B9,46,Rec_F1,Unknown,Undetermined,,,,,,80.9,,,
B10,46,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
B11,54,Rec_F1,Unknown,Undetermined,,,,,,80.9,,,
B12,54,Rec_F1,Unknown,Undetermined,,,,,,84.2,,,
C1,47_rt,Rec_F1,Unknown,24.741,0.0552,,,,,80.3,,,
C2,47_rt,Rec_F1,Unknown,24.819,0.0552,,,,,80.3,,,
C3,55_rt,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C4,55_rt,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
C5,63_rt,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
C6,63_rt,Rec_F1,Unknown,39.9227,,,,,,81.2,,,
C7,39,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C8,39,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C9,47,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C10,47,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C11,55,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
C12,55,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
D1,48_rt,Rec_F1,Unknown,27.6823,0.122,,,,,80.6,,,
D2,48_rt,Rec_F1,Unknown,27.8551,0.122,,,,,80.6,,,
D3,56_rt,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
D4,56_rt,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
D5,64_rt,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
D6,64_rt,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
D7,40,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D8,40,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
D9,48,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D10,48,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
D11,56,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
D12,56,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E1,49_rt,Rec_F1,Unknown,26.9928,0.0621,,,,,80.6,,,
E2,49_rt,Rec_F1,Unknown,27.0806,0.0621,,,,,80.6,,,
E3,57_rt,Rec_F1,Unknown,38.2135,,,,,,81.2,,,
E4,57_rt,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E5,33,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E6,33,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E7,41,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E8,41,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
E9,49,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E10,49,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E11,57,Rec_F1,Unknown,Undetermined,,,,,,80.9,,,
E12,57,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F1,50_rt,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F2,50_rt,Rec_F1,Unknown,39.3904,,,,,,80.9,,,
F3,58_rt,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
F4,58_rt,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
F5,34,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F6,34,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
F7,42,Rec_F1,Unknown,39.2622,0.489,,,,,80.9,,,
F8,42,Rec_F1,Unknown,39.9538,0.489,,,,,81.2,,,
F9,50,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F10,50,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
G1,51_rt,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
G2,51_rt,Rec_F1,Unknown,Undetermined,,,,,,80.6,,,
G3,59_rt,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G4,59_rt,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G5,35,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G6,35,Rec_F1,Unknown,39.1885,,,,,,80.9,,,
G7,43,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
G8,43,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G9,51,Rec_F1,Unknown,39.2405,0.765,,,,,80.9,,,
G10,51,Rec_F1,Unknown,38.1581,0.765,,,,,80.6,,,
G11,negative,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,80.6,,,
H1,52_rt,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
H2,52_rt,Rec_F1,Unknown,Undetermined,,,,,,80.3,,,
H3,60_rt,Rec_F1,Unknown,32.0325,0.343,,,,,80.3,,,
H4,60_rt,Rec_F1,Unknown,31.5473,0.343,,,,,80.3,,,
H5,36,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
H6,36,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H7,44,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
H8,44,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H9,52,Rec_F1,Unknown,37.1933,,,,,,80.6,,,
H10,52,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H11,positive,Rec_F1,Unknown,30.3318,0.195,,,,,80.1,,,
H12,positive,Rec_F1,Unknown,30.0563,0.195,,,,,80.1,,,
