E1,53,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E2,53,Rec_F1,Unknown,Undetermined,,,,,,68.1,,,
E3,61,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E4,61,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
E5,70,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
E6,70,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E7,78,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E8,78,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
E9,86,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
E10,86,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
E11,93,Rec_F1,Unknown,Undetermined,,,,,,80.3,,,
E12,93,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
F1,54,Rec_F1,Unknown,Undetermined,,,,,,69.2,,,
F2,54,Rec_F1,Unknown,Undetermined,,,,,,65,,,
F3,62,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
F4,62,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F5,71,Rec_F1,Unknown,34.3591,0.755,,,,,79.7,,,
F6,71,Rec_F1,Unknown,33.2913,0.755,,,,,79.7,,,
F7,79,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F8,79,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F9,87,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F10,87,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,65,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
G1,55,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
G2,55,Rec_F1,Unknown,Undetermined,,,,,,67,,,
G3,63,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G4,63,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G5,72,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G6,72,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
G7,80,Rec_F1,Unknown,Undetermined,,,,,,80,,,
G8,80,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G9,88,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G10,88,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G11,negativ,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G12,negativ,Rec_F1,Unknown,Undetermined,,,,,,81.4,,,
H1,56,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
H2,56,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
H3,64,Rec_F1,Unknown,37.9256,,,,,,79.4,,,
H4,64,Rec_F1,Unknown,Undetermined,,,,,,79.4,,,
H5,73,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
H6,73,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
H7,81,Rec_F1,Unknown,32.753,0.387,,,,,79.4,,,
H8,81,Rec_F1,Unknown,33.3001,0.387,,,,,79.4,,,
H9,89,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
H10,89,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H11,positiv,Rec_F1,Unknown,27.3022,,,,,,79.2,,,
H12,positiv,Rec_F1,Unknown,Undetermined,,,,,,67.5,,,
