Document Name: Hopland_plate24_4-14-22 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Thursday, April 14, 2022 13:03:38,,,,,,,,,,,
Last Modified: Thursday, April 14, 2022 20:54:50,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,21,Rec_F1,Unknown,39.0598,,,,,,81,,,
A2,21,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
A3,29,Rec_F1,Unknown,Undetermined,,,,,,66,,,
A4,29,Rec_F1,Unknown,Undetermined,,,,,,81,,,
A5,37,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
A6,37,Rec_F1,Unknown,Undetermined,,,,,,81.5,,,
A7,45,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A8,45,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
A9,NTC,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A10,NTC,Rec_F1,Unknown,Undetermined,,,,,,67.9,,,
B1,22,Rec_F1,Unknown,Undetermined,,,,,,74.4,,,
B2,22,Rec_F1,Unknown,39.1014,,,,,,81.3,,,
B3,30,Rec_F1,Unknown,Undetermined,,,,,,68.7,,,
B4,30,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B5,38,Rec_F1,Unknown,Undetermined,,,,,,81.8,,,
B6,38,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B7,46,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
B8,46,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B9,Negative,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B10,Negative,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
C1,23,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
C2,23,Rec_F1,Unknown,Undetermined,,,,,,81.5,,,
C3,31,Rec_F1,Unknown,36.9127,0.997,,,,,81.3,,,
C4,31,Rec_F1,Unknown,38.3233,0.997,,,,,81.5,,,
C5,39,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
C6,39,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
C7,47,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
C8,47,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
C9,Positive,Rec_F1,Unknown,23.6086,6.5,,,,,81.3,,,
C10,Positive,Rec_F1,Unknown,32.8029,6.5,,,,,81,,,
D1,24,Rec_F1,Unknown,Undetermined,,,,,,81.8,,,
D2,24,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
D3,32,Rec_F1,Unknown,38.8553,,,,,,81.8,,,
D4,32,Rec_F1,Unknown,Undetermined,,,,,,74.6,,,
D5,40,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D6,40,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
D7,48,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
D8,48,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E1,25,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E2,25,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
E3,33,Rec_F1,Unknown,39.2647,,,,,,81.8,,,
E4,33,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
E5,41,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E6,41,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E7,49,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
E8,49,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F1,26,Rec_F1,Unknown,38.6234,,,,,,81.3,,,
