Document Name: Hopland_plate47_03-01-23 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Wednesday, March 01, 2023 12:21:13,,,,,,,,,,,
Last Modified: Wednesday, March 01, 2023 13:56:38,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,13,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
A2,13,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A3,21,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
A4,21,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
A5,29,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
A6,29,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
A7,37,Rec_F1,Unknown,35.2572,0.0417,,,,,80.3,,,
A8,37,Rec_F1,Unknown,35.1983,0.0417,,,,,80.3,,,
A9,45,Rec_F1,Unknown,39.7342,,,,,,80.3,,,
A10,45,Rec_F1,Unknown,Undetermined,,,,,,80.3,,,
A11,53,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
A12,53,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
B1,14,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B2,14,Rec_F1,Unknown,Undetermined,,,,,,72.9,,,
B3,22,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B4,22,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
B5,30,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
B6,30,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B7,38,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B8,38,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
B9,46,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B10,46,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B11,54,Rec_F1,Unknown,32.4334,0.165,,,,,80,,,
B12,54,Rec_F1,Unknown,32.6672,0.165,,,,,80,,,
C1,15,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C2,15,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
C3,23,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
C4,23,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C5,31,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C6,31,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
C7,39,Rec_F1,Unknown,29.4167,0.0873,,,,,80.6,,,
C8,39,Rec_F1,Unknown,29.2934,0.0873,,,,,80.3,,,
C9,47,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C10,47,Rec_F1,Unknown,Undetermined,,,,,,67.8,,,
C11,55,Rec_F1,Unknown,32.9949,0.187,,,,,80.3,,,
C12,55,Rec_F1,Unknown,32.7302,0.187,,,,,80,,,
D1,16,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
D2,16,Rec_F1,Unknown,Undetermined,,,,,,88.4,,,
D3,24,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D4,24,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
D5,32,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
D6,32,Rec_F1,Unknown,Undetermined,,,,,,70.3,,,
D7,40,Rec_F1,Unknown,Undetermined,,,,,,71.2,,,
D8,40,Rec_F1,Unknown,Undetermined,,,,,,80.6,,,
D9,48,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
D10,48,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
D11,56,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D12,56,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
E1,17,Rec_F1,Unknown,Undetermined,,,,,,72.9,,,
E2,17,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
E3,25,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
E4,25,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
E5,33,Rec_F1,Unknown,32.7739,0.0925,,,,,80.6,,,
E6,33,Rec_F1,Unknown,32.6431,0.0925,,,,,80.6,,,
E7,41,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E8,41,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E9,49,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
E10,49,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
E11,57,Rec_F1,Unknown,Undetermined,,,,,,67.8,,,
E12,57,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F1,18,Rec_F1,Unknown,Undetermined,,,,,,67.8,,,
F2,18,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
F3,26,Rec_F1,Unknown,Undetermined,,,,,,82.9,,,
F4,26,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F5,34,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
F6,34,Rec_F1,Unknown,Undetermined,,,,,,68.6,,,
F7,42,Rec_F1,Unknown,31.412,0.0661,,,,,80.3,,,
F8,42,Rec_F1,Unknown,31.3185,0.0661,,,,,80.3,,,
F9,50,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F10,50,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G1,19,Rec_F1,Unknown,Undetermined,,,,,,69.8,,,
G2,19,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
G3,27,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G4,27,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G5,35,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
G6,35,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G7,43,Rec_F1,Unknown,38.1195,,,,,,80.3,,,
G8,43,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
G9,51,Rec_F1,Unknown,33.4385,0.0171,,,,,80.3,,,
G10,51,Rec_F1,Unknown,33.4628,0.0171,,,,,80.3,,,
G11,negative,Rec_F1,Unknown,Undetermined,,,,,,68.9,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
H1,20,Rec_F1,Unknown,Undetermined,,,,,,68.9,,,
H2,20,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
H3,28,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
H4,28,Rec_F1,Unknown,Undetermined,,,,,,68,,,
H5,36,Rec_F1,Unknown,Undetermined,,,,,,80,,,
H6,36,Rec_F1,Unknown,38.6706,,,,,,80,,,
H7,44,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
H8,44,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
H9,52,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
H10,52,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
H11,positive,Rec_F1,Unknown,25.0642,0.0966,,,,,79.2,,,
