Document Name: Hopland_plateXX_11-01-23 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Wednesday, November 01, 2023 13:47:37,,,,,,,,,,,
Last Modified: Thursday, November 02, 2023 12:21:19,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,95,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
A2,95,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
A3,103,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
A4,103,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
A5,111,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
A6,111,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
A7,120,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
A8,120,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A9,128,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
A10,128,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
A11,136,Rec_F1,Unknown,33.495,0.306,,,,,79.4,,,
A12,136,Rec_F1,Unknown,33.0623,0.306,,,,,79.4,,,
B1,96,Rec_F1,Unknown,37.0162,0.596,,,,,79.4,,,
B2,96,Rec_F1,Unknown,36.1732,0.596,,,,,79.4,,,
B3,104,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
B4,104,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
B5,112,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B6,112,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
B7,121,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
B8,121,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
B9,129,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B10,129,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
B11,137,Rec_F1,Unknown,37.1583,0.638,,,,,79.7,,,
B12,137,Rec_F1,Unknown,38.0599,0.638,,,,,79.4,,,
C1,97,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C2,97,Rec_F1,Unknown,Undetermined,,,,,,80,,,
C3,105,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
C4,105,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
C5,113,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C6,113,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C7,122,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C8,122,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C9,130,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C10,130,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
C11,138,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
C12,138,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D1,98,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D2,98,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
D3,106,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D4,106,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D5,114,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D6,114,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D7,123,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
D8,123,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D9,131,Rec_F1,Unknown,36.5884,1.09,,,,,80,,,
D10,131,Rec_F1,Unknown,38.1279,1.09,,,,,79.7,,,
D11,139,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
D12,139,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E1,99,Rec_F1,Unknown,34.1686,0.66,,,,,79.7,,,
E2,99,Rec_F1,Unknown,35.1018,0.66,,,,,79.7,,,
E3,107,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
E4,107,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E5,115,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E6,115,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E7,124,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E8,124,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
E9,132,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
E10,132,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E11,140,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
E12,140,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F1,100,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
F2,100,Rec_F1,Unknown,Undetermined,,,,,,80,,,
F3,108,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F4,108,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
F5,116,Rec_F1,Unknown,Undetermined,,,,,,64.7,,,
