F6,234,Rec_F1,Unknown,39.8508,,,,,,81.9,,,
G1,219,Rec_F1,Unknown,24.0504,0.0675,,,,,80.8,,,
G2,219,Rec_F1,Unknown,23.9549,0.0675,,,,,81.1,,,
G3,227,Rec_F1,Unknown,36.79,,,,,,81.3,,,
G4,227,Rec_F1,Unknown,Undetermined,,,,,,81.6,,,
G5,235,Rec_F1,Unknown,31.9364,0.27,,,,,81.3,,,
G6,235,Rec_F1,Unknown,31.5541,0.27,,,,,81.3,,,
H1,220,Rec_F1,Unknown,26.1221,0.111,,,,,80.8,,,
H2,220,Rec_F1,Unknown,26.2796,0.111,,,,,81.1,,,
H3,228,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
H4,228,Rec_F1,Unknown,38.1952,,,,,,81.3,,,
H5,236,Rec_F1,Unknown,27.1919,0.0905,,,,,81.1,,,
H6,236,Rec_F1,Unknown,27.3199,0.0905,,,,,81.1,,,
