Document Name: HREC_AB_4-5-24 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Friday, April 05, 2024 09:46:02,,,,,,,,,,,
Last Modified: Friday, April 05, 2024 13:41:53,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,652,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A2,652,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
A3,660,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
A4,660,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
A5,668,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A6,668,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
A7,676,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
A8,676,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
A9,684,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
A10,684,Rec_F1,Unknown,Undetermined,,,,,,68.6,,,
A11,628,Rec_F1,Unknown,28.6496,0.187,,,,,79.3,,,
A12,628,Rec_F1,Unknown,28.3857,0.187,,,,,79,,,
B1,653,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
B2,653,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B3,661,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B4,661,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B5,669,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
B6,669,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B7,677,Rec_F1,Unknown,Undetermined,,,,,,66,,,
B8,677,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
B9,685,Rec_F1,Unknown,Undetermined,,,,,,66,,,
B10,685,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
B11,630,Rec_F1,Unknown,33.7111,0.192,,,,,79.6,,,
B12,630,Rec_F1,Unknown,33.9825,0.192,,,,,79.3,,,
C1,654,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
C2,654,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C3,662,Rec_F1,Unknown,30.4425,0.603,,,,,79.6,,,
C4,662,Rec_F1,Unknown,29.5895,0.603,,,,,79.6,,,
C5,670,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
C6,670,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
C7,678,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
C8,678,Rec_F1,Unknown,Undetermined,,,,,,68.6,,,
C9,686,Rec_F1,Unknown,Undetermined,,,,,,68.8,,,
C10,686,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
C11,640,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
C12,640,Rec_F1,Unknown,39.7061,,,,,,79.6,,,
D1,655,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
D2,655,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
D3,663,Rec_F1,Unknown,28.296,0.158,,,,,79.6,,,
D4,663,Rec_F1,Unknown,28.0728,0.158,,,,,79.6,,,
D5,671,Rec_F1,Unknown,Undetermined,,,,,,66,,,
D6,671,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
D7,679,Rec_F1,Unknown,26.3861,0.167,,,,,79.9,,,
D8,679,Rec_F1,Unknown,26.6216,0.167,,,,,79.6,,,
D9,687,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
D10,687,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
D11,641,Rec_F1,Unknown,33.053,0.447,,,,,79.6,,,
D12,641,Rec_F1,Unknown,33.6855,0.447,,,,,79.3,,,
E1,656,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E2,656,Rec_F1,Unknown,Undetermined,,,,,,66,,,
E3,664,Rec_F1,Unknown,24.8855,0.145,,,,,79.6,,,
E4,664,Rec_F1,Unknown,24.6799,0.145,,,,,79.6,,,
E5,672,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E6,672,Rec_F1,Unknown,Undetermined,,,,,,66,,,
E7,680,Rec_F1,Unknown,Undetermined,,,,,,67.7,,,
E8,680,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
E9,584,Rec_F1,Unknown,25.4745,0.135,,,,,79.9,,,
E10,584,Rec_F1,Unknown,25.6654,0.135,,,,,79.9,,,
E11,648,Rec_F1,Unknown,29.6173,1.21,,,,,79.6,,,
E12,648,Rec_F1,Unknown,31.335,1.21,,,,,79.3,,,
F1,657,Rec_F1,Unknown,29.7766,0.139,,,,,79.3,,,
F2,657,Rec_F1,Unknown,29.9729,0.139,,,,,79.6,,,
F3,665,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F4,665,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
F5,673,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
F6,673,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F7,681,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
F8,681,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
F9,599,Rec_F1,Unknown,24.9902,0.285,,,,,79.6,,,
F10,599,Rec_F1,Unknown,25.3928,0.285,,,,,79.6,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
G1,658,Rec_F1,Unknown,Undetermined,,,,,,66,,,
G2,658,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G3,666,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G4,666,Rec_F1,Unknown,Undetermined,,,,,,79.9,,,
G5,674,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
G6,674,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
G7,682,Rec_F1,Unknown,Undetermined,,,,,,64.6,,,
G8,682,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
G9,602,Rec_F1,Unknown,26.8951,0.453,,,,,79.3,,,
G10,602,Rec_F1,Unknown,27.5358,0.453,,,,,79.3,,,
G11,negative,Rec_F1,Unknown,Undetermined,,,,,,79.6,,,
G12,negative,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
H1,659,Rec_F1,Unknown,29.3426,0.138,,,,,79,,,
