Document Name: Hopland_plate19_02-28-22 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Monday, February 28, 2022 13:09:55,,,,,,,,,,,
Last Modified: Monday, February 28, 2022 15:06:44,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,88,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
A2,88,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A3,96,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
A4,96,Rec_F1,Unknown,38.0041,,,,,,81.6,,,
A5,104,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A6,104,Rec_F1,Unknown,Undetermined,,,,,,68.3,,,
A7,112,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
A8,112,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
A9,120,Rec_F1,Unknown,26.6148,0.061,,,,,81.3,,,
A10,120,Rec_F1,Unknown,26.7011,0.061,,,,,81.3,,,
A11,ntc,Rec_F1,Unknown,Undetermined,,,,,,69.4,,,
A12,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B1,89,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B2,89,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B3,97,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B4,97,Rec_F1,Unknown,38.1328,,,,,,81.9,,,
B5,105,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
B6,105,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B7,113,Rec_F1,Unknown,37.6624,,,,,,81.9,,,
B8,113,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
B9,121,Rec_F1,Unknown,24.1957,0.0122,,,,,81.3,,,
B10,121,Rec_F1,Unknown,24.213,0.0122,,,,,81.3,,,
C1,90,Rec_F1,Unknown,Undetermined,,,,,,67.5,,,
C2,90,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C3,98,Rec_F1,Unknown,28.1104,0.0242,,,,,81.6,,,
C4,98,Rec_F1,Unknown,28.0762,0.0242,,,,,81.6,,,
C5,106,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
C6,106,Rec_F1,Unknown,Undetermined,,,,,,67.7,,,
C7,114,Rec_F1,Unknown,23.5735,0.0693,,,,,81.6,,,
C8,114,Rec_F1,Unknown,23.6715,0.0693,,,,,81.6,,,
C9,122,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C10,122,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D1,91,Rec_F1,Unknown,29.4816,0.101,,,,,81.3,,,
D2,91,Rec_F1,Unknown,29.625,0.101,,,,,81.6,,,
D3,99,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D4,99,Rec_F1,Unknown,Undetermined,,,,,,68.3,,,
D5,107,Rec_F1,Unknown,25.6103,0.0303,,,,,81.6,,,
D6,107,Rec_F1,Unknown,25.5675,0.0303,,,,,81.6,,,
D7,115,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
