Document Name: Hopland_plate42_11-11-22 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Friday, November 11, 2022 14:42:04,,,,,,,,,,,
Last Modified: Friday, November 11, 2022 16:28:31,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,124,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A2,124,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
A3,132,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
A4,132,Rec_F1,Unknown,Undetermined,,,,,,69.1,,,
A5,140,Rec_F1,Unknown,31.1442,0.0369,,,,,80.7,,,
A6,140,Rec_F1,Unknown,31.0921,0.0369,,,,,80.7,,,
A7,148,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A8,148,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A9,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A10,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B1,125,Rec_F1,Unknown,Undetermined,,,,,,68,,,
B2,125,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B3,133,Rec_F1,Unknown,39.8245,,,,,,81,,,
B4,133,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B5,141,Rec_F1,Unknown,38.9472,,,,,,81,,,
B6,141,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
B7,149,Rec_F1,Unknown,28.4432,0.0429,,,,,81,,,
B8,149,Rec_F1,Unknown,28.5038,0.0429,,,,,80.7,,,
B9,neg,Rec_F1,Unknown,38.5188,,,,,,81,,,
B10,neg,Rec_F1,Unknown,Undetermined,,,,,,69.7,,,
C1,126,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C2,126,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C3,134,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C4,134,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
C5,142,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
C6,142,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
C7,150,Rec_F1,Unknown,27.7758,0.00312,,,,,81,,,
C8,150,Rec_F1,Unknown,27.7802,0.00312,,,,,81,,,
C9,pos,Rec_F1,Unknown,18.3669,0.00837,,,,,80.7,,,
C10,pos,Rec_F1,Unknown,18.355,0.00837,,,,,80.7,,,
D1,127,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D2,127,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
D3,135,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
D4,135,Rec_F1,Unknown,Undetermined,,,,,,68,,,
D5,143,Rec_F1,Unknown,28.4326,0.0033,,,,,81,,,
D6,143,Rec_F1,Unknown,28.4372,0.0033,,,,,81,,,
D7,151,Rec_F1,Unknown,Undetermined,,,,,,68,,,
D8,151,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
E1,128,Rec_F1,Unknown,Undetermined,,,,,,68.3,,,
E2,128,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
E3,136,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
E4,136,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E5,144,Rec_F1,Unknown,39.2835,0.0582,,,,,81.3,,,
E6,144,Rec_F1,Unknown,39.2012,0.0582,,,,,81.3,,,
E7,152,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
E8,152,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
F1,129,Rec_F1,Unknown,Undetermined,,,,,,67.4,,,
F2,129,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
F3,137,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
F4,137,Rec_F1,Unknown,Undetermined,,,,,,67.4,,,
F5,145,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F6,145,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
F7,153,Rec_F1,Unknown,27.1771,0.0557,,,,,80.7,,,
F8,153,Rec_F1,Unknown,27.0983,0.0557,,,,,80.7,,,
G1,130,Rec_F1,Unknown,Undetermined,,,,,,68,,,
G2,130,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
G3,138,Rec_F1,Unknown,Undetermined,,,,,,67.2,,,
G4,138,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
G5,146,Rec_F1,Unknown,38.1518,,,,,,81,,,
G6,146,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
G7,154,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
G8,154,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
H1,131,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
H2,131,Rec_F1,Unknown,39.3546,,,,,,80.7,,,
H3,139,Rec_F1,Unknown,38.3912,,,,,,80.7,,,
