Document Name: Hopland_plate29_06_24_22 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Friday, June 24, 2022 16:05:47,,,,,,,,,,,
Last Modified: Monday, June 27, 2022 09:54:03,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,0:15,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,107,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
A2,107,Rec_F1,Unknown,38.4448,,,,,,80.6,,,
A3,131,Rec_F1,Unknown,37.9602,,,,,,81.2,,,
A4,131,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
A5,139,Rec_F1,Unknown,37.3758,,,,,,81.5,,,
A6,139,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A7,147,Rec_F1,Unknown,Undetermined,,,,,,68.1,,,
A8,147,Rec_F1,Unknown,Undetermined,,,,,,81.7,,,
A9,155,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
A10,155,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A11,NTC,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
A12,NTC,Rec_F1,Unknown,Undetermined,,,,,,81.5,,,
B1,108,Rec_F1,Unknown,Undetermined,,,,,,67,,,
B2,108,Rec_F1,Unknown,Undetermined,,,,,,81.2,,,
B3,132,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
B4,132,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
B5,140,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B6,140,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B7,148,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
B8,148,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B9,156,Rec_F1,Unknown,Undetermined,,,,,,68.1,,,
B10,156,Rec_F1,Unknown,Undetermined,,,,,,67,,,
B11,neg,Rec_F1,Unknown,38.9562,,,,,,80.6,,,
B12,neg,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
C1,109,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
C2,109,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
C3,133,Rec_F1,Unknown,39.1925,,,,,,81.7,,,
C4,133,Rec_F1,Unknown,Undetermined,,,,,,82,,,
C5,141,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
C6,141,Rec_F1,Unknown,Undetermined,,,,,,70.1,,,
C7,149,Rec_F1,Unknown,Undetermined,,,,,,65,,,
C8,149,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
C9,157,Rec_F1,Unknown,Undetermined,,,,,,67.6,,,
C10,157,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
C11,pos,Rec_F1,Unknown,20.8846,0.264,,,,,80.9,,,
C12,pos,Rec_F1,Unknown,21.258,0.264,,,,,80.9,,,
D1,110,Rec_F1,Unknown,38.6451,0.568,,,,,81.2,,,
D2,110,Rec_F1,Unknown,39.4487,0.568,,,,,81.5,,,
D3,134,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D4,134,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D5,142,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
D6,142,Rec_F1,Unknown,39.4935,,,,,,82,,,
D7,150,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
D8,150,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D9,158,Rec_F1,Unknown,Undetermined,,,,,,67,,,
D10,158,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E1,111,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E2,111,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E3,135,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
E4,135,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
E5,143,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
E6,143,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E7,151,Rec_F1,Unknown,Undetermined,,,,,,82,,,
E8,151,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E9,159,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
E10,159,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
F1,112,Rec_F1,Unknown,Undetermined,,,,,,65,,,
F2,112,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
F3,136,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
F4,136,Rec_F1,Unknown,Undetermined,,,,,,65,,,
F5,144,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
F6,144,Rec_F1,Unknown,39.2952,,,,,,81.7,,,
F7,152,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
F8,152,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
F9,160,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
F10,160,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
G1,129,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
G2,129,Rec_F1,Unknown,37.9868,,,,,,81.5,,,
G3,137,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
G4,137,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G5,145,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
