C9,ntc,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
C10,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D1,125,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D2,125,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D3,133,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D4,133,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D5,157,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
D6,157,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
D7,165,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
D8,165,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
D9,neg,Rec_F1,Unknown,38.388,0.211,,,,,80.9,,,
D10,neg,Rec_F1,Unknown,38.0892,0.211,,,,,80.6,,,
E1,126,Rec_F1,Unknown,38.4696,,,,,,80.9,,,
E2,126,Rec_F1,Unknown,Undetermined,,,,,,66.1,,,
E3,134,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E4,134,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
E5,158,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
E6,158,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E7,166,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E8,166,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E9,pos,Rec_F1,Unknown,25.2817,0.0987,,,,,80.6,,,
E10,pos,Rec_F1,Unknown,25.4212,0.0987,,,,,80.6,,,
F1,127,Rec_F1,Unknown,Undetermined,,,,,,65,,,
F2,127,Rec_F1,Unknown,Undetermined,,,,,,65,,,
F3,135,Rec_F1,Unknown,34.4828,0.131,,,,,80.9,,,
F4,135,Rec_F1,Unknown,34.2974,0.131,,,,,80.9,,,
F5,159,Rec_F1,Unknown,35.6842,0.165,,,,,80.9,,,
F6,159,Rec_F1,Unknown,35.4506,0.165,,,,,80.9,,,
F7,167,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
F8,167,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
G1,128,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
G2,128,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
G3,136,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G4,136,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
G5,160,Rec_F1,Unknown,34.5836,0.159,,,,,80.6,,,
G6,160,Rec_F1,Unknown,34.3593,0.159,,,,,80.6,,,
G7,168,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G8,168,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
H1,129,Rec_F1,Unknown,Undetermined,,,,,,67.8,,,
H2,129,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
H3,137,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
H4,137,Rec_F1,Unknown,Undetermined,,,,,,80.6,,,
H5,161,Rec_F1,Unknown,Undetermined,,,,,,67,,,
H6,161,Rec_F1,Unknown,Undetermined,,,,,,65,,,
H7,169,Rec_F1,Unknown,Undetermined,,,,,,67,,,
H8,169,Rec_F1,Unknown,Undetermined,,,,,,65,,,
