C8,73,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
C9,81,Rec_F1,Unknown,27.727,0.00617,,,,,80.8,,,
C10,81,Rec_F1,Unknown,27.7358,0.00617,,,,,80.8,,,
C11,pos,Rec_F1,Unknown,25.268,0.00111,,,,,80.8,,,
C12,pos,Rec_F1,Unknown,25.2696,0.00111,,,,,80.5,,,
D1,50,Rec_F1,Unknown,27.3863,0.00464,,,,,80.8,,,
D2,50,Rec_F1,Unknown,27.3929,0.00464,,,,,80.8,,,
D3,58,Rec_F1,Unknown,28.6022,0.0926,,,,,81.1,,,
D4,58,Rec_F1,Unknown,28.4712,0.0926,,,,,81.1,,,
D5,66,Rec_F1,Unknown,Undetermined,,,,,,67.1,,,
D6,66,Rec_F1,Unknown,Undetermined,,,,,,68.2,,,
D7,74,Rec_F1,Unknown,25.5989,0.0817,,,,,81.1,,,
D8,74,Rec_F1,Unknown,25.7144,0.0817,,,,,81.1,,,
D9,82,Rec_F1,Unknown,29.1514,0.111,,,,,81.1,,,
D10,82,Rec_F1,Unknown,29.3089,0.111,,,,,81.1,,,
E1,51,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
E2,51,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E3,59,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
E4,59,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
E5,67,Rec_F1,Unknown,31.5493,0.363,,,,,80.8,,,
E6,67,Rec_F1,Unknown,31.0363,0.363,,,,,81.1,,,
E7,75,Rec_F1,Unknown,27.3463,0.173,,,,,81.1,,,
E8,75,Rec_F1,Unknown,27.5904,0.173,,,,,81.1,,,
E9,83,Rec_F1,Unknown,Undetermined,,,,,,66.8,,,
E10,83,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
F1,52,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
F2,52,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F3,60,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
F4,60,Rec_F1,Unknown,Undetermined,,,,,,71.6,,,
F5,68,Rec_F1,Unknown,30.0123,0.142,,,,,80.8,,,
F6,68,Rec_F1,Unknown,29.8118,0.142,,,,,80.8,,,
F7,76,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
F8,76,Rec_F1,Unknown,39.528,,,,,,81.1,,,
F9,84,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
F10,84,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G1,53,Rec_F1,Unknown,26.9016,0.267,,,,,80.5,,,
G2,53,Rec_F1,Unknown,26.5236,0.267,,,,,80.5,,,
G3,61,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G4,61,Rec_F1,Unknown,Undetermined,,,,,,65.7,,,
G5,69,Rec_F1,Unknown,Undetermined,,,,,,70.2,,,
G6,69,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G7,77,Rec_F1,Unknown,30.4224,0.0279,,,,,80.8,,,
G8,77,Rec_F1,Unknown,30.4618,0.0279,,,,,80.8,,,
G9,85,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
G10,85,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
H1,54,Rec_F1,Unknown,25.8827,0.00714,,,,,80.3,,,
H2,54,Rec_F1,Unknown,25.8928,0.00714,,,,,80.5,,,
H3,62,Rec_F1,Unknown,Undetermined,,,,,,68.2,,,
H4,62,Rec_F1,Unknown,Undetermined,,,,,,69.6,,,
H5,70,Rec_F1,Unknown,Undetermined,,,,,,80.5,,,
H6,70,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
H7,78,Rec_F1,Unknown,Undetermined,,,,,,81.1,,,
H8,78,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
H9,86,Rec_F1,Unknown,34.3154,0.0117,,,,,80.5,,,
H10,86,Rec_F1,Unknown,34.3319,0.0117,,,,,80.5,,,
