Document Name: Hopland_plate18_2-22-22 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Tuesday, February 22, 2022 16:29:47,,,,,,,,,,,
Last Modified: Tuesday, February 22, 2022 18:19:49,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,63,Rec_F1,Unknown,25.5394,0.0523,,,,,80.8,,,
A2,63,Rec_F1,Unknown,25.4654,0.0523,,,,,80.8,,,
A3,71,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
A4,71,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
A5,79,Rec_F1,Unknown,Undetermined,,,,,,75.1,,,
A6,79,Rec_F1,Unknown,37.8889,,,,,,81.4,,,
A7,ntc,Rec_F1,Unknown,Undetermined,,,,,,66.6,,,
A8,ntc,Rec_F1,Unknown,Undetermined,,,,,,70.9,,,
B1,64,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B2,64,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
B3,72,Rec_F1,Unknown,31.232,0.0145,,,,,81.1,,,
B4,72,Rec_F1,Unknown,31.2525,0.0145,,,,,81.1,,,
B5,80,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
B6,80,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
B7,neg,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
B8,neg,Rec_F1,Unknown,39.4379,,,,,,81.1,,,
C1,65,Rec_F1,Unknown,Undetermined,,,,,,67.5,,,
C2,65,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
C3,73,Rec_F1,Unknown,Undetermined,,,,,,67.7,,,
C4,73,Rec_F1,Unknown,Undetermined,,,,,,66.9,,,
C5,81,Rec_F1,Unknown,25.372,0.0465,,,,,81.4,,,
C6,81,Rec_F1,Unknown,25.3063,0.0465,,,,,81.4,,,
C7,pos,Rec_F1,Unknown,24.0566,0.0633,,,,,81.1,,,
C8,pos,Rec_F1,Unknown,23.9671,0.0633,,,,,81.1,,,
D1,66,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
D2,66,Rec_F1,Unknown,Undetermined,,,,,,66.3,,,
D3,74,Rec_F1,Unknown,26.5787,0.0829,,,,,81.4,,,
D4,74,Rec_F1,Unknown,26.4615,0.0829,,,,,81.4,,,
D5,82,Rec_F1,Unknown,26.1068,0.022,,,,,81.4,,,
D6,82,Rec_F1,Unknown,26.1379,0.022,,,,,81.4,,,
E1,67,Rec_F1,Unknown,37.1291,,,,,,81.4,,,
E2,67,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E3,75,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E4,75,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E5,83,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
E6,83,Rec_F1,Unknown,38.8616,,,,,,81.6,,,
F1,68,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F2,68,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F3,76,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F4,76,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F5,84,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
F6,84,Rec_F1,Unknown,Undetermined,,,,,,65.8,,,
G1,69,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
G2,69,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
G3,77,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
G4,77,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
G5,85,Rec_F1,Unknown,Undetermined,,,,,,65.5,,,
G6,85,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
H1,70,Rec_F1,Unknown,Undetermined,,,,,,69.1,,,
H2,70,Rec_F1,Unknown,Undetermined,,,,,,66,,,
H3,78,Rec_F1,Unknown,38.7767,,,,,,81.1,,,
H4,78,Rec_F1,Unknown,Undetermined,,,,,,64.9,,,
H5,86,Rec_F1,Unknown,Undetermined,,,,,,65.2,,,
H6,86,Rec_F1,Unknown,38.5436,,,,,,81.4,,,
