Document Name: HREC_plateXX_AB_4-2-24 ,,,,,,,,,,,,,
Plate Type: Standard Curve,,,,,,,,,,,,,
User: EGF User,,,,,,,,,,,,,
,,,,,,,,,,,,,
Document Information,,,,,,,,,,,,,
,,,,,,,,,,,,,
Operator: EGF User,,,,,,,,,,,,,
Run Date: Tuesday, April 02, 2024 13:46:17,,,,,,,,,,,
Last Modified: Wednesday, April 03, 2024 12:00:45,,,,,,,,,,,
Instrument Type: Applied Biosystems 7500 Fast Real-Time PCR System,,,,,,,,,,,,,
,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,
SDS v1.4,,,,,,,,,,,,,
,,,,,,,,,,,,,
Thermal Cycler Profile,,,,,,,,,,,,,
Stage,Repetitions,Temperature,Time,Ramp Rate,Auto Increment,,,,,,,,
1,1,95.0 °C,15:00,Auto,,,,,,,,,
2,40,95.0 °C,0:10,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
,,72.0 °C,0:30,Auto,,,,,,,,,
3 (Dissociation),1,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,1:00,Auto,,,,,,,,,
,,95.0 °C,0:15,Auto,,,,,,,,,
,,60.0 °C,0:15,Auto,,,,,,,,,
Fast 7500 Mode,,,,,,,,,,,,,
Data Collection :  Stage 2 Step 3,,,,,,,,,,,,,
PCR Volume: 20 µL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm,User Defined #1,User Defined #2,User Defined #3
A1,546,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
A2,546,Rec_F1,Unknown,Undetermined,,,,,,79.3,,,
A3,570,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
A4,570,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
A5,578,Rec_F1,Unknown,Undetermined,,,,,,65,,,
A6,578,Rec_F1,Unknown,Undetermined,,,,,,81.2,,,
A7,586,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
A8,586,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
A9,594,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
A10,594,Rec_F1,Unknown,Undetermined,,,,,,67,,,
A11,602,Rec_F1,Unknown,28.4833,0.293,,,,,79,,,
A12,602,Rec_F1,Unknown,28.0694,0.293,,,,,79,,,
B1,563,Rec_F1,Unknown,32.5517,0.639,,,,,79.3,,,
B2,563,Rec_F1,Unknown,33.4558,0.639,,,,,79.3,,,
B3,571,Rec_F1,Unknown,30.3219,0.465,,,,,79.3,,,
B4,571,Rec_F1,Unknown,29.6638,0.465,,,,,79.3,,,
B5,579,Rec_F1,Unknown,36.7176,0.388,,,,,79.5,,,
B6,579,Rec_F1,Unknown,37.2665,0.388,,,,,79.5,,,
B7,587,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
B8,587,Rec_F1,Unknown,Undetermined,,,,,,69.3,,,
B9,595,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B10,595,Rec_F1,Unknown,Undetermined,,,,,,65,,,
B11,603,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
B12,603,Rec_F1,Unknown,Undetermined,,,,,,73.5,,,
C1,564,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
C2,564,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
C3,572,Rec_F1,Unknown,28.8091,0.224,,,,,79.3,,,
C4,572,Rec_F1,Unknown,29.1264,0.224,,,,,79.5,,,
C5,580,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C6,580,Rec_F1,Unknown,Undetermined,,,,,,74.1,,,
C7,588,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
C8,588,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
C9,596,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
C10,596,Rec_F1,Unknown,Undetermined,,,,,,72.7,,,
C11,604,Rec_F1,Unknown,Undetermined,,,,,,65,,,
C12,604,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
D1,565,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
D2,565,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
D3,573,Rec_F1,Unknown,31.594,0.0285,,,,,79.5,,,
D4,573,Rec_F1,Unknown,31.5537,0.0285,,,,,79.5,,,
D5,581,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
D6,581,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
D7,589,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
D8,589,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
D9,597,Rec_F1,Unknown,Undetermined,,,,,,65,,,
D10,597,Rec_F1,Unknown,Undetermined,,,,,,69,,,
D11,605,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
D12,605,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
E1,566,Rec_F1,Unknown,28.0618,0.727,,,,,79.3,,,
E2,566,Rec_F1,Unknown,29.0895,0.727,,,,,79.5,,,
E3,574,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
E4,574,Rec_F1,Unknown,Undetermined,,,,,,79.8,,,
E5,582,Rec_F1,Unknown,24.2352,0.289,,,,,79.5,,,
E6,582,Rec_F1,Unknown,23.8262,0.289,,,,,79.5,,,
E7,590,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
E8,590,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
E9,598,Rec_F1,Unknown,Undetermined,,,,,,65,,,
E10,598,Rec_F1,Unknown,Undetermined,,,,,,80.1,,,
E11,606,Rec_F1,Unknown,Undetermined,,,,,,67.3,,,
E12,606,Rec_F1,Unknown,Undetermined,,,,,,68.4,,,
F1,567,Rec_F1,Unknown,Undetermined,,,,,,66.5,,,
F2,567,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
F3,575,Rec_F1,Unknown,Undetermined,,,,,,65.6,,,
F4,575,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F5,583,Rec_F1,Unknown,27.1539,0.24,,,,,79.3,,,
F6,583,Rec_F1,Unknown,26.814,0.24,,,,,79.5,,,
F7,591,Rec_F1,Unknown,Undetermined,,,,,,67,,,
F8,591,Rec_F1,Unknown,Undetermined,,,,,,66.2,,,
F9,599,Rec_F1,Unknown,25.9651,0.0915,,,,,79.5,,,
F10,599,Rec_F1,Unknown,26.0946,0.0915,,,,,79.5,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,69,,,
G1,568,Rec_F1,Unknown,31.5892,0.356,,,,,79,,,
G2,568,Rec_F1,Unknown,32.0921,0.356,,,,,79.3,,,
G3,576,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G4,576,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G5,584,Rec_F1,Unknown,27.2459,0.135,,,,,79.3,,,
G6,584,Rec_F1,Unknown,27.0547,0.135,,,,,79.5,,,
G7,592,Rec_F1,Unknown,Undetermined,,,,,,65.3,,,
G8,592,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
G9,600,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G10,600,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
G11,positive,Rec_F1,Unknown,Undetermined,,,,,,79.5,,,
