1-Wire/iButton Part Number: DS1921Z-F5,,,
,,,
1-Wire/iButton Registration Number: EF3B20000327C421,,,
,,,
Is Mission Active?  true,,,
,,,
Mission Start:  Wed Oct 19 13:15:00 PDT 2023,,,
,,,
Sample Rate:  Every 120 minute(s),,,
,,,
Number of Mission Samples:  2284,,,
,,,
Total Samples:  2284,,,
,,,
Roll Over Enabled?  true,,,
,,,
Roll Over Occurred?  Roll over has occurred,,,
,,,
Active Alarms:  High Temp,,,
,,,
Next Clock Alarm At:  Disabled,,,
,,,
High Temperature Alarm:  26.375 °C,,,
,,,
Low Temperature Alarm:  -5.5 °C,,,
,,,
,,,
,,,
11/26/22, 2:15:00 AM,C,1.5
11/26/22, 4:15:00 AM,C,1.75
11/26/22, 6:15:00 AM,C,0.375
11/26/22, 8:15:00 AM,C,10.75
11/26/22, 10:15:00 AM,C,21
11/26/22, 12:15:00 PM,C,26.375
11/26/22, 2:15:00 PM,C,26.375
11/26/22, 4:15:00 PM,C,18.625
11/26/22, 6:15:00 PM,C,8.625
11/26/22, 8:15:00 PM,C,5.875
11/26/22, 10:15:00 PM,C,4.375
11/27/22, 12:15:00 AM,C,3
11/27/22, 2:15:00 AM,C,1
11/27/22, 4:15:00 AM,C,-0.25
11/27/22, 6:15:00 AM,C,0.75
11/27/22, 8:15:00 AM,C,12.375
11/27/22, 10:15:00 AM,C,20.25
11/27/22, 12:15:00 PM,C,24.875
11/27/22, 2:15:00 PM,C,23.125
11/27/22, 4:15:00 PM,C,14.625
11/27/22, 6:15:00 PM,C,9.625
11/27/22, 8:15:00 PM,C,8.875
11/27/22, 10:15:00 PM,C,6.25
11/28/22, 12:15:00 AM,C,5.75
11/28/22, 2:15:00 AM,C,4.875
11/28/22, 4:15:00 AM,C,2.875
11/28/22, 6:15:00 AM,C,1.375
11/28/22, 8:15:00 AM,C,7.5
11/28/22, 10:15:00 AM,C,19.125
11/28/22, 12:15:00 PM,C,24.875
11/28/22, 2:15:00 PM,C,22.375
11/28/22, 4:15:00 PM,C,16.375
11/28/22, 6:15:00 PM,C,11
11/28/22, 8:15:00 PM,C,6.5
11/28/22, 10:15:00 PM,C,4.5
11/29/22, 12:15:00 AM,C,3.5
11/29/22, 2:15:00 AM,C,9.125
11/29/22, 4:15:00 AM,C,5.5
11/29/22, 6:15:00 AM,C,6.375
11/29/22, 8:15:00 AM,C,13.25
11/29/22, 10:15:00 AM,C,20.125
11/29/22, 12:15:00 PM,C,22.75
11/29/22, 2:15:00 PM,C,21.75
11/29/22, 4:15:00 PM,C,14.625
11/29/22, 6:15:00 PM,C,8.75
11/29/22, 8:15:00 PM,C,5.5
11/29/22, 10:15:00 PM,C,2.875
11/30/22, 12:15:00 AM,C,2.25
11/30/22, 2:15:00 AM,C,0.75
11/30/22, 4:15:00 AM,C,0.375
11/30/22, 6:15:00 AM,C,0
11/30/22, 8:15:00 AM,C,9.5
11/30/22, 10:15:00 AM,C,18.75
11/30/22, 12:15:00 PM,C,21.875
11/30/22, 2:15:00 PM,C,22.625
11/30/22, 4:15:00 PM,C,15.125
11/30/22, 6:15:00 PM,C,7
11/30/22, 8:15:00 PM,C,5.25
11/30/22, 10:15:00 PM,C,3.625
12/1/22, 12:15:00 AM,C,5.375
12/1/22, 2:15:00 AM,C,3.375
12/1/22, 4:15:00 AM,C,3.5
12/1/22, 6:15:00 AM,C,5
12/1/22, 8:15:00 AM,C,9.25
12/1/22, 10:15:00 AM,C,17.25
12/1/22, 12:15:00 PM,C,20.375
12/1/22, 2:15:00 PM,C,17.875
12/1/22, 4:15:00 PM,C,16
12/1/22, 6:15:00 PM,C,14.5
12/1/22, 8:15:00 PM,C,13.75
12/1/22, 10:15:00 PM,C,13.25
12/2/22, 12:15:00 AM,C,8
12/2/22, 2:15:00 AM,C,7.125
12/2/22, 4:15:00 AM,C,6.25
12/2/22, 6:15:00 AM,C,6.125
12/2/22, 8:15:00 AM,C,8
12/2/22, 10:15:00 AM,C,10.875
12/2/22, 12:15:00 PM,C,10.875
12/2/22, 2:15:00 PM,C,10.875
12/2/22, 4:15:00 PM,C,9.5
12/2/22, 6:15:00 PM,C,8.875
12/2/22, 8:15:00 PM,C,8.375
12/2/22, 10:15:00 PM,C,7.875
12/3/22, 12:15:00 AM,C,7.875
12/3/22, 2:15:00 AM,C,8
12/3/22, 4:15:00 AM,C,8.125
12/3/22, 6:15:00 AM,C,8
12/3/22, 8:15:00 AM,C,9.75
12/3/22, 10:15:00 AM,C,12
12/3/22, 12:15:00 PM,C,14.375
12/3/22, 2:15:00 PM,C,15.375
12/3/22, 4:15:00 PM,C,13.125
12/3/22, 6:15:00 PM,C,11.5
12/3/22, 8:15:00 PM,C,9
12/3/22, 10:15:00 PM,C,9.375
12/4/22, 12:15:00 AM,C,10.875
12/4/22, 2:15:00 AM,C,13.75
12/4/22, 4:15:00 AM,C,13.125
12/4/22, 6:15:00 AM,C,11.875
12/4/22, 8:15:00 AM,C,12.875
12/4/22, 10:15:00 AM,C,15.125
12/4/22, 12:15:00 PM,C,14.125
12/4/22, 2:15:00 PM,C,13.375
12/4/22, 4:15:00 PM,C,12.5
12/4/22, 6:15:00 PM,C,10.5
12/4/22, 8:15:00 PM,C,7.75
12/4/22, 10:15:00 PM,C,7.5
12/5/22, 12:15:00 AM,C,5.875
12/5/22, 2:15:00 AM,C,6.625
12/5/22, 4:15:00 AM,C,7.25
12/5/22, 6:15:00 AM,C,8.125
12/5/22, 8:15:00 AM,C,9.25
12/5/22, 10:15:00 AM,C,14.25
12/5/22, 12:15:00 PM,C,20.625
12/5/22, 2:15:00 PM,C,16.5
12/5/22, 4:15:00 PM,C,15
12/5/22, 6:15:00 PM,C,8.125
12/5/22, 8:15:00 PM,C,6.125
12/5/22, 10:15:00 PM,C,5
12/6/22, 12:15:00 AM,C,4.75
12/6/22, 2:15:00 AM,C,3.75
12/6/22, 4:15:00 AM,C,2.25
12/6/22, 6:15:00 AM,C,2.5
12/6/22, 8:15:00 AM,C,5.25
12/6/22, 10:15:00 AM,C,19
12/6/22, 12:15:00 PM,C,22.375
12/6/22, 2:15:00 PM,C,21.875
12/6/22, 4:15:00 PM,C,14.625
12/6/22, 6:15:00 PM,C,11.25
12/6/22, 8:15:00 PM,C,10
12/6/22, 10:15:00 PM,C,8.5
12/7/22, 12:15:00 AM,C,7.25
12/7/22, 2:15:00 AM,C,4.875
12/7/22, 4:15:00 AM,C,5.625
12/7/22, 6:15:00 AM,C,5.875
12/7/22, 8:15:00 AM,C,8
12/7/22, 10:15:00 AM,C,15.875
12/7/22, 12:15:00 PM,C,19.875
12/7/22, 2:15:00 PM,C,20
12/7/22, 4:15:00 PM,C,14.75
12/7/22, 6:15:00 PM,C,8.375
12/7/22, 8:15:00 PM,C,6.125
12/7/22, 10:15:00 PM,C,5.25
12/8/22, 12:15:00 AM,C,2.875
12/8/22, 2:15:00 AM,C,2.625
12/8/22, 4:15:00 AM,C,1.875
12/8/22, 6:15:00 AM,C,1.375
12/8/22, 8:15:00 AM,C,8.375
12/8/22, 10:15:00 AM,C,18.125
12/8/22, 12:15:00 PM,C,19.625
12/8/22, 2:15:00 PM,C,16.25
12/8/22, 4:15:00 PM,C,12.5
12/8/22, 6:15:00 PM,C,7.25
12/8/22, 8:15:00 PM,C,5.125
12/8/22, 10:15:00 PM,C,4.125
12/9/22, 12:15:00 AM,C,2.625
12/9/22, 2:15:00 AM,C,1.875
12/9/22, 4:15:00 AM,C,1
12/9/22, 6:15:00 AM,C,0.5
12/9/22, 8:15:00 AM,C,9.875
12/9/22, 10:15:00 AM,C,20
12/9/22, 12:15:00 PM,C,20.5
12/9/22, 2:15:00 PM,C,22
12/9/22, 4:15:00 PM,C,15.5
12/9/22, 6:15:00 PM,C,6.75
12/9/22, 8:15:00 PM,C,5.125
12/9/22, 10:15:00 PM,C,3
12/10/22, 12:15:00 AM,C,3.375
12/10/22, 2:15:00 AM,C,5
12/10/22, 4:15:00 AM,C,4.375
12/10/22, 6:15:00 AM,C,4.625
12/10/22, 8:15:00 AM,C,8.375
12/10/22, 10:15:00 AM,C,15.5
12/10/22, 12:15:00 PM,C,15.625
12/10/22, 2:15:00 PM,C,19.25
12/10/22, 4:15:00 PM,C,16.25
12/10/22, 6:15:00 PM,C,16
12/10/22, 8:15:00 PM,C,16.125
12/10/22, 10:15:00 PM,C,15.5
12/11/22, 12:15:00 AM,C,16.375
12/11/22, 2:15:00 AM,C,11.25
12/11/22, 4:15:00 AM,C,10.75
12/11/22, 6:15:00 AM,C,9.875
12/11/22, 8:15:00 AM,C,9.625
12/11/22, 10:15:00 AM,C,15
12/11/22, 12:15:00 PM,C,12.75
12/11/22, 2:15:00 PM,C,13
12/11/22, 4:15:00 PM,C,11.875
12/11/22, 6:15:00 PM,C,6.625
12/11/22, 8:15:00 PM,C,5.375
12/11/22, 10:15:00 PM,C,2.75
12/12/22, 12:15:00 AM,C,2.875
12/12/22, 2:15:00 AM,C,2.25
12/12/22, 4:15:00 AM,C,2.75
12/12/22, 6:15:00 AM,C,4.125
12/12/22, 8:15:00 AM,C,6.625
12/12/22, 10:15:00 AM,C,12.125
12/12/22, 12:15:00 PM,C,12.625
12/12/22, 2:15:00 PM,C,11.375
12/12/22, 4:15:00 PM,C,9.875
12/12/22, 6:15:00 PM,C,6.5
12/12/22, 8:15:00 PM,C,7.125
12/12/22, 10:15:00 PM,C,5.375
12/13/22, 12:15:00 AM,C,5.5
12/13/22, 2:15:00 AM,C,2.875
12/13/22, 4:15:00 AM,C,0.875
12/13/22, 6:15:00 AM,C,2.875
12/13/22, 8:15:00 AM,C,8.75
12/13/22, 10:15:00 AM,C,15.625
12/13/22, 12:15:00 PM,C,18.625
12/13/22, 2:15:00 PM,C,16.125
12/13/22, 4:15:00 PM,C,9.625
12/13/22, 6:15:00 PM,C,9.75
12/13/22, 8:15:00 PM,C,9
12/13/22, 10:15:00 PM,C,8.25
12/14/22, 12:15:00 AM,C,7.125
12/14/22, 2:15:00 AM,C,6.625
12/14/22, 4:15:00 AM,C,6
12/14/22, 6:15:00 AM,C,3.375
12/14/22, 8:15:00 AM,C,10
12/14/22, 10:15:00 AM,C,17
12/14/22, 12:15:00 PM,C,17.625
12/14/22, 2:15:00 PM,C,16.875
12/14/22, 4:15:00 PM,C,12
12/14/22, 6:15:00 PM,C,5
12/14/22, 8:15:00 PM,C,4.25
12/14/22, 10:15:00 PM,C,2.75
12/15/22, 12:15:00 AM,C,2.875
12/15/22, 2:15:00 AM,C,1.25
12/15/22, 4:15:00 AM,C,1.125
12/15/22, 6:15:00 AM,C,0.25
12/15/22, 8:15:00 AM,C,5.375
12/15/22, 10:15:00 AM,C,15.125
12/15/22, 12:15:00 PM,C,15.25
12/15/22, 2:15:00 PM,C,14.75
12/15/22, 4:15:00 PM,C,9.5
12/15/22, 6:15:00 PM,C,5.625
12/15/22, 8:15:00 PM,C,4.125
12/15/22, 10:15:00 PM,C,3.75
12/16/22, 12:15:00 AM,C,2.625
12/16/22, 2:15:00 AM,C,1.375
12/16/22, 4:15:00 AM,C,0.875
12/16/22, 6:15:00 AM,C,-0.25
12/16/22, 8:15:00 AM,C,2.875
12/16/22, 10:15:00 AM,C,8.375
12/16/22, 12:15:00 PM,C,18.125
12/16/22, 2:15:00 PM,C,19.5
12/16/22, 4:15:00 PM,C,11.625
12/16/22, 6:15:00 PM,C,4.5
12/16/22, 8:15:00 PM,C,3.625
12/16/22, 10:15:00 PM,C,1.25
12/17/22, 12:15:00 AM,C,0.25
12/17/22, 2:15:00 AM,C,2.875
12/17/22, 4:15:00 AM,C,2.75
12/17/22, 6:15:00 AM,C,2.5
12/17/22, 8:15:00 AM,C,4.125
12/17/22, 10:15:00 AM,C,5.25
12/17/22, 12:15:00 PM,C,7.25
12/17/22, 2:15:00 PM,C,7.5
12/17/22, 4:15:00 PM,C,6
12/17/22, 6:15:00 PM,C,5
12/17/22, 8:15:00 PM,C,4.875
12/17/22, 10:15:00 PM,C,4.75
12/18/22, 12:15:00 AM,C,4.625
12/18/22, 2:15:00 AM,C,4.375
12/18/22, 4:15:00 AM,C,3.875
12/18/22, 6:15:00 AM,C,3.875
12/18/22, 8:15:00 AM,C,3.75
12/18/22, 10:15:00 AM,C,5.875
12/18/22, 12:15:00 PM,C,13.875
12/18/22, 2:15:00 PM,C,10.5
12/18/22, 4:15:00 PM,C,7.375
12/18/22, 6:15:00 PM,C,2.25
12/18/22, 8:15:00 PM,C,2.5
12/18/22, 10:15:00 PM,C,2.5
12/19/22, 12:15:00 AM,C,3.75
12/19/22, 2:15:00 AM,C,4.125
12/19/22, 4:15:00 AM,C,3.75
12/19/22, 6:15:00 AM,C,3.375
12/19/22, 8:15:00 AM,C,4.5
12/19/22, 10:15:00 AM,C,8.125
12/19/22, 12:15:00 PM,C,11.625
12/19/22, 2:15:00 PM,C,12.5
12/19/22, 4:15:00 PM,C,8.625
12/19/22, 6:15:00 PM,C,3.875
12/19/22, 8:15:00 PM,C,2.125
12/19/22, 10:15:00 PM,C,0.875
12/20/22, 12:15:00 AM,C,0.75
12/20/22, 2:15:00 AM,C,1.375
12/20/22, 4:15:00 AM,C,-0.625
12/20/22, 6:15:00 AM,C,-0.75
12/20/22, 8:15:00 AM,C,4.875
12/20/22, 10:15:00 AM,C,12.75
12/20/22, 12:15:00 PM,C,14.25
12/20/22, 2:15:00 PM,C,13.375
12/20/22, 4:15:00 PM,C,6.75
12/20/22, 6:15:00 PM,C,5.375
12/20/22, 8:15:00 PM,C,5.625
12/20/22, 10:15:00 PM,C,5.5
12/21/22, 12:15:00 AM,C,5
12/21/22, 2:15:00 AM,C,4.5
12/21/22, 4:15:00 AM,C,4.125
12/21/22, 6:15:00 AM,C,4
12/21/22, 8:15:00 AM,C,4.25
12/21/22, 10:15:00 AM,C,5.375
12/21/22, 12:15:00 PM,C,7
12/21/22, 2:15:00 PM,C,12.375
12/21/22, 4:15:00 PM,C,6.25
12/21/22, 6:15:00 PM,C,1.875
12/21/22, 8:15:00 PM,C,0.625
12/21/22, 10:15:00 PM,C,-0.125
12/22/22, 12:15:00 AM,C,-0.875
12/22/22, 2:15:00 AM,C,0.375
12/22/22, 4:15:00 AM,C,1.25
12/22/22, 6:15:00 AM,C,1.75
12/22/22, 8:15:00 AM,C,2.375
12/22/22, 10:15:00 AM,C,3.875
12/22/22, 12:15:00 PM,C,6.375
12/22/22, 2:15:00 PM,C,6.5
12/22/22, 4:15:00 PM,C,8
12/22/22, 6:15:00 PM,C,1
12/22/22, 8:15:00 PM,C,0.5
12/22/22, 10:15:00 PM,C,0.75
12/23/22, 12:15:00 AM,C,1.375
12/23/22, 2:15:00 AM,C,1.625
12/23/22, 4:15:00 AM,C,1.25
12/23/22, 6:15:00 AM,C,0.75
12/23/22, 8:15:00 AM,C,2.25
12/23/22, 10:15:00 AM,C,6
12/23/22, 12:15:00 PM,C,13.25
12/23/22, 2:15:00 PM,C,16.75
12/23/22, 4:15:00 PM,C,13.125
12/23/22, 6:15:00 PM,C,4.625
12/23/22, 8:15:00 PM,C,2.875
12/23/22, 10:15:00 PM,C,1.375
12/24/22, 12:15:00 AM,C,1.25
12/24/22, 2:15:00 AM,C,1.375
12/24/22, 4:15:00 AM,C,0.625
12/24/22, 6:15:00 AM,C,1
12/24/22, 8:15:00 AM,C,1.875
12/24/22, 10:15:00 AM,C,4.625
12/24/22, 12:15:00 PM,C,9.625
12/24/22, 2:15:00 PM,C,8.25
12/24/22, 4:15:00 PM,C,8.375
12/24/22, 6:15:00 PM,C,2.25
12/24/22, 8:15:00 PM,C,1.25
12/24/22, 10:15:00 PM,C,2.5
12/25/22, 12:15:00 AM,C,1.875
12/25/22, 2:15:00 AM,C,1.5
12/25/22, 4:15:00 AM,C,1.5
12/25/22, 6:15:00 AM,C,1.375
12/25/22, 8:15:00 AM,C,2.875
12/25/22, 10:15:00 AM,C,4.125
12/25/22, 12:15:00 PM,C,6
12/25/22, 2:15:00 PM,C,14.625
12/25/22, 4:15:00 PM,C,9.875
12/25/22, 6:15:00 PM,C,2.5
12/25/22, 8:15:00 PM,C,3
12/25/22, 10:15:00 PM,C,2.125
12/26/22, 12:15:00 AM,C,3.375
12/26/22, 2:15:00 AM,C,2.625
12/26/22, 4:15:00 AM,C,1.75
12/26/22, 6:15:00 AM,C,1.875
12/26/22, 8:15:00 AM,C,3.25
12/26/22, 10:15:00 AM,C,4.125
12/26/22, 12:15:00 PM,C,10
12/26/22, 2:15:00 PM,C,13.5
12/26/22, 4:15:00 PM,C,10.5
12/26/22, 6:15:00 PM,C,5
12/26/22, 8:15:00 PM,C,6.375
12/26/22, 10:15:00 PM,C,4.5
12/27/22, 12:15:00 AM,C,4.75
12/27/22, 2:15:00 AM,C,6.625
12/27/22, 4:15:00 AM,C,6.75
12/27/22, 6:15:00 AM,C,5.375
12/27/22, 8:15:00 AM,C,8
12/27/22, 10:15:00 AM,C,10.625
12/27/22, 12:15:00 PM,C,11.75
12/27/22, 2:15:00 PM,C,10.625
12/27/22, 4:15:00 PM,C,9.75
12/27/22, 6:15:00 PM,C,9.125
12/27/22, 8:15:00 PM,C,9.125
12/27/22, 10:15:00 PM,C,9.75
12/28/22, 12:15:00 AM,C,10
12/28/22, 2:15:00 AM,C,10.125
12/28/22, 4:15:00 AM,C,9.5
12/28/22, 6:15:00 AM,C,9.25
12/28/22, 8:15:00 AM,C,9.75
12/28/22, 10:15:00 AM,C,12.75
12/28/22, 12:15:00 PM,C,14.75
12/28/22, 2:15:00 PM,C,13.75
12/28/22, 4:15:00 PM,C,14
12/28/22, 6:15:00 PM,C,7.5
12/28/22, 8:15:00 PM,C,7
12/28/22, 10:15:00 PM,C,6.375
12/29/22, 12:15:00 AM,C,5.875
12/29/22, 2:15:00 AM,C,8.125
